selected,research_role,selection_category,material_id,structure_id,identifier,formula,a1_element,a2_element,b1_element,b2_element,a1_oxidation_state,a2_oxidation_state,b1_oxidation_state,b2_oxidation_state,decomposition_energy_per_atom,ensemble_mean,ensemble_std,error,goldschmidt_t,bartel_tau,site_group,magnetic_proxy,data_source
False,,,634da0e8d6d16c71eb0d7b99,634da0e8d6d16c71eb0d7b95,BiNdAlMgO6,BiNdAlMgO6,Bi,Nd,Al,Mg,5.0,2.0,3.0,2.0,0.0570266,0.0617236518,0.00522537786253073,0.0046970518000000044,0.856201,1.3071,A:Bi-Nd|B:Al-Mg,other_B,Multinary_Oxides
False,,,634da0ead6d16c71eb0d7bac,634da0ead6d16c71eb0d7ba8,LaSrCeV_O6,LaSrCeVO6,La,Sr,Ce,V,3.0,2.0,4.0,3.0,0.104589,0.06963905480000002,0.010669585576717832,-0.034949945199999985,0.918747,3.11149,A:La-Sr|B:Ce-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da0ebd6d16c71eb0d7bb3,634da0ead6d16c71eb0d7bae,CeFeNbW_O6,CeFeNbWO6,Ce,Fe,Nb,W,3.0,2.0,3.0,4.0,0.288389,0.278869574,0.007921502724586407,-0.009519425999999998,0.855971,4.07892,A:Ce-Fe|B:Nb-W,other_B,Multinary_Oxides
False,,,634da0ebd6d16c71eb0d7bb6,634da0ebd6d16c71eb0d7bb2,EuSnCoSeO6,EuSnCoSeO6,Eu,Sn,Co,Se,2.0,2.0,2.0,6.0,0.472145,0.461539508,0.01957135051345512,-0.010605491999999994,0.945187,4.0242,A:Eu-Sn|B:Co-Se,magnetic_B_proxy,Multinary_Oxides
False,,,634da0ecd6d16c71eb0d7bc7,634da0ecd6d16c71eb0d7bc1,FeNdHfV_O6,FeNdHfVO6,Fe,Nd,Hf,V,2.0,2.0,4.0,4.0,0.065379,0.0658572524,0.005679348513501774,0.0004782523999999899,0.876536,4.39802,A:Fe-Nd|B:Hf-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da0eed6d16c71eb0d7bd6,634da0edd6d16c71eb0d7bd1,TbY_LiW_O6,TbYLiWO6,Tb,Y,Li,W,3.0,3.0,1.0,5.0,0.0384445,0.0395605168,0.002456280230254012,0.0011160168000000012,0.840747,3.45085,A:Tb-Y|B:Li-W,other_B,Multinary_Oxides
False,,,634da0f0d6d16c71eb0d7bf7,634da0f0d6d16c71eb0d7bf2,CaHfCr2O6,CaHfCr2O6,Ca,Hf,Cr,Cr,2.0,4.0,3.0,3.0,0.058858,0.06682468979999999,0.0023965056181324065,0.007966689799999989,0.87204,2.59924,A:Ca-Hf|B:Cr-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,634da0f2d6d16c71eb0d7c0a,634da0f1d6d16c71eb0d7c06,LaZnCoCrO6,LaZnCoCrO6,La,Zn,Co,Cr,3.0,2.0,2.0,5.0,0.242072,0.17884414799999998,0.004427388781863419,-0.06322785200000003,0.886731,3.58786,A:La-Zn|B:Co-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,634da0f2d6d16c71eb0d7c12,634da0f2d6d16c71eb0d7c0e,NaNdSbTiO6,NaNdSbTiO6,Na,Nd,Sb,Ti,1.0,2.0,5.0,4.0,0.116987,0.13093946399999998,0.004227615129044973,0.013952463999999984,0.97812,4.22566,A:Na-Nd|B:Sb-Ti,other_B,Multinary_Oxides
False,,,634da0f4d6d16c71eb0d7c31,634da0f4d6d16c71eb0d7c2e,LaSrPrSmO6,LaSrPrSmO6,La,Sr,Pr,Sm,3.0,2.0,4.0,3.0,0.104648,0.1071932508,0.004370984399754903,0.0025452507999999957,0.859331,4.15029,A:La-Sr|B:Pr-Sm,other_B,Multinary_Oxides
False,,,634da0f5d6d16c71eb0d7c3c,634da0f5d6d16c71eb0d7c38,CaZrMn2O6,CaZrMn2O6,Ca,Zr,Mn,Mn,2.0,4.0,3.0,3.0,0.0491897,0.04650848540000001,0.005593582008904116,-0.0026812145999999953,0.86962,2.64521,A:Ca-Zr|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da0f6d6d16c71eb0d7c4b,634da0f6d6d16c71eb0d7c47,CoLaFeNiO6,CoLaFeNiO6,Co,La,Fe,Ni,3.0,3.0,3.0,3.0,0.137112,0.1300160024,0.006351608168607445,-0.007095997600000015,0.833844,3.59332,A:Co-La|B:Fe-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634da0f8d6d16c71eb0d7c62,634da0f8d6d16c71eb0d7c5f,CeSrLiV_O6,CeSrLiVO6,Ce,Sr,Li,V,4.0,2.0,1.0,5.0,0.139035,0.127641378,0.004875517012068569,-0.011393621999999992,0.927862,1.8402,A:Ce-Sr|B:Li-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da0f9d6d16c71eb0d7c74,634da0f9d6d16c71eb0d7c70,EuPrHfMgO6,EuPrHfMgO6,Eu,Pr,Hf,Mg,3.0,3.0,4.0,2.0,0.0318042,0.028654852400000003,0.0042634826572549005,-0.0031493475999999944,0.852373,3.11617,A:Eu-Pr|B:Hf-Mg,other_B,Multinary_Oxides
False,,,634da0fed6d16c71eb0d7cac,634da0fed6d16c71eb0d7ca7,CaK_PrSeO6,CaKPrSeO6,Ca,K,Pr,Se,2.0,1.0,3.0,6.0,0.180784,0.18032829,0.003623602528734358,-0.00045570999999999806,0.970802,3.97218,A:Ca-K|B:Pr-Se,other_B,Multinary_Oxides
False,,,634da0ffd6d16c71eb0d7cb5,634da0ffd6d16c71eb0d7cb1,GdSrCrPrO6,GdSrCrPrO6,Gd,Sr,Cr,Pr,3.0,2.0,3.0,4.0,0.166049,0.14540706399999997,0.004686807942889283,-0.020641936000000027,0.886495,3.5201,A:Gd-Sr|B:Cr-Pr,magnetic_B_proxy,Multinary_Oxides
False,,,634da103d6d16c71eb0d7cdd,634da103d6d16c71eb0d7cd8,CeTbGaZnO6,CeTbGaZnO6,Ce,Tb,Ga,Zn,3.0,4.0,3.0,2.0,0.10959,0.106401711,0.0024758847031602672,-0.003188289000000011,0.853288,1.46795,A:Ce-Tb|B:Ga-Zn,other_B,Multinary_Oxides
False,,,634da103d6d16c71eb0d7cdf,634da103d6d16c71eb0d7cda,CaNdFeNaO6,CaNdFeNaO6,Ca,Nd,Fe,Na,2.0,3.0,6.0,1.0,0.0431647,0.044485657,0.002781190709715625,0.0013209569999999976,0.939913,3.08725,A:Ca-Nd|B:Fe-Na,magnetic_B_proxy,Multinary_Oxides
False,,,634da104d6d16c71eb0d7ce1,634da103d6d16c71eb0d7cdc,TiK_Mn2O6,TiKMn2O6,K,Ti,Mn,Mn,1.0,3.0,4.0,4.0,0.203415,0.189546432,0.011380254357055032,-0.013868568000000026,0.936092,4.23664,A:K-Ti|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da106d6d16c71eb0d7d01,634da106d6d16c71eb0d7cfc,CeGdCrFeO6,CeGdCrFeO6,Ce,Gd,Cr,Fe,4.0,3.0,3.0,2.0,0.296473,0.204047014,0.03363019041519881,-0.09242598599999999,0.850719,1.58351,A:Ce-Gd|B:Cr-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,634da106d6d16c71eb0d7d04,634da106d6d16c71eb0d7d00,DySrFeMgO6,DySrFeMgO6,Dy,Sr,Fe,Mg,2.0,2.0,6.0,2.0,0.0495082,0.054335941,0.0051901065665252,0.0048277409999999965,1.01846,4.32318,A:Dy-Sr|B:Fe-Mg,magnetic_B_proxy,Multinary_Oxides
False,,,634da108d6d16c71eb0d7d19,634da107d6d16c71eb0d7d14,DySrBiInO6,DySrBiInO6,Dy,Sr,Bi,In,2.0,2.0,5.0,3.0,0.0757265,0.07280521879999999,0.007362277258875625,-0.0029212812000000143,0.88064,4.25056,A:Dy-Sr|B:Bi-In,other_B,Multinary_Oxides
False,,,634da10cd6d16c71eb0d7d59,634da10cd6d16c71eb0d7d56,CaZrCrMnO6,CaZrCrMnO6,Ca,Zr,Cr,Mn,2.0,4.0,3.0,3.0,0.0508743,0.057502102799999996,0.0042247530832318116,0.006627802799999999,0.876046,2.52266,A:Ca-Zr|B:Cr-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da10fd6d16c71eb0d7d78,634da10fd6d16c71eb0d7d75,LaPrCuW_O6,LaPrCuWO6,La,Pr,Cu,W,3.0,3.0,1.0,5.0,0.187497,0.179113492,0.005472764678557813,-0.008383507999999984,0.901013,2.11009,A:La-Pr|B:Cu-W,other_B,Multinary_Oxides
False,,,634da110d6d16c71eb0d7d80,634da10fd6d16c71eb0d7d7b,LaSmMnK_O6,LaSmMnKO6,La,Sm,K,Mn,3.0,2.0,1.0,6.0,0.208866,0.199143858,0.019121529794590707,-0.00972214199999999,0.873719,3.75488,A:La-Sm|B:K-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da117d6d16c71eb0d7ddd,634da117d6d16c71eb0d7dd8,ZrK_CuSeO6,ZrKCuSeO6,K,Zr,Cu,Se,1.0,4.0,1.0,6.0,0.31646,0.321876592,0.005787287748381798,0.005416591999999998,0.944581,3.14969,A:K-Zr|B:Cu-Se,other_B,Multinary_Oxides
False,,,634da119d6d16c71eb0d7df4,634da118d6d16c71eb0d7dee,Bi2AlNdO6,Bi2AlNdO6,Bi,Bi,Al,Nd,3.0,3.0,3.0,3.0,0.149253,0.14560494799999998,0.006400613245003949,-0.0036480520000000127,0.841716,3.53068,A:Bi-Bi|B:Al-Nd,other_B,Multinary_Oxides
False,,,634da11ed6d16c71eb0d7e40,634da11ed6d16c71eb0d7e3b,NdSrSmTiO6,NdSrSmTiO6,Nd,Sr,Sm,Ti,3.0,2.0,3.0,4.0,0.0783852,0.07482804299999998,0.002085891049274869,-0.003557157000000019,0.893,3.41765,A:Nd-Sr|B:Sm-Ti,other_B,Multinary_Oxides
False,,,634da11fd6d16c71eb0d7e48,634da11fd6d16c71eb0d7e44,CaSrMn2O6,CaSrMn2O6,Ca,Sr,Mn,Mn,2.0,2.0,4.0,4.0,0.0700532,0.06911136,0.009609200558495904,-0.0009418399999999993,1.02219,4.08165,A:Ca-Sr|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da125d6d16c71eb0d7e91,634da125d6d16c71eb0d7e8d,NdK_GeNiO6,NdKGeNiO6,K,Nd,Ge,Ni,1.0,3.0,4.0,4.0,0.221732,0.21589813600000002,0.0061654475788323745,-0.005833863999999994,1.05973,4.21771,A:K-Nd|B:Ge-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634da125d6d16c71eb0d7e97,634da125d6d16c71eb0d7e92,CeSrCaZrO6,CeSrCaZrO6,Ce,Sr,Ca,Zr,4.0,2.0,2.0,4.0,0.0972607,0.08546986279999999,0.007510495260266241,-0.011790837200000015,0.841645,3.72627,A:Ce-Sr|B:Ca-Zr,other_B,Multinary_Oxides
False,,,634da127d6d16c71eb0d7eae,634da127d6d16c71eb0d7eaa,DySmAlBiO6,DySmAlBiO6,Dy,Sm,Al,Bi,2.0,2.0,3.0,5.0,0.145206,0.14646244999999997,0.003466562218026674,0.0012564499999999645,0.916908,4.01984,A:Dy-Sm|B:Al-Bi,other_B,Multinary_Oxides
False,,,634da12bd6d16c71eb0d7edf,634da12bd6d16c71eb0d7edb,CeZnMn2O6,CeZnMn2O6,Ce,Zn,Mn,Mn,4.0,2.0,3.0,3.0,0.153804,0.147929756,0.01292886842025744,-0.005874244000000001,0.836772,3.52208,A:Ce-Zn|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da12ed6d16c71eb0d7f03,634da12dd6d16c71eb0d7efe,NdSbCrZnO6,NdSbCrZnO6,Nd,Sb,Cr,Zn,2.0,3.0,5.0,2.0,0.24092,0.18341886599999999,0.01738341847300697,-0.05750113400000001,0.861512,3.97311,A:Nd-Sb|B:Cr-Zn,magnetic_B_proxy,Multinary_Oxides
False,,,634da12ed6d16c71eb0d7f0d,634da12ed6d16c71eb0d7f08,BaPrHfSmO6,BaPrHfSmO6,Ba,Pr,Hf,Sm,2.0,3.0,4.0,3.0,0.0593446,0.05662261420000001,0.003866252419657335,-0.002721985799999986,0.884517,3.56034,A:Ba-Pr|B:Hf-Sm,other_B,Multinary_Oxides
False,,,634da12fd6d16c71eb0d7f0f,634da12ed6d16c71eb0d7f0b,CoLaCrNbO6,CoLaCrNbO6,Co,La,Cr,Nb,2.0,3.0,2.0,5.0,0.304435,0.29399677999999996,0.012121327070795516,-0.010438220000000054,0.843859,4.39962,A:Co-La|B:Cr-Nb,magnetic_B_proxy,Multinary_Oxides
False,,,634da130d6d16c71eb0d7f1a,634da130d6d16c71eb0d7f16,BaY_GaGeO6,BaYGaGeO6,Ba,Y,Ga,Ge,2.0,3.0,3.0,4.0,0.26883,0.27464802200000005,0.004555131204539558,0.005818022000000034,0.981894,3.06865,A:Ba-Y|B:Ga-Ge,other_B,Multinary_Oxides
False,,,634da133d6d16c71eb0d7f3c,634da132d6d16c71eb0d7f36,LaZrCoTiO6,LaZrCoTiO6,La,Zr,Co,Ti,3.0,4.0,2.0,3.0,0.18865,0.18166401399999998,0.006331790309638343,-0.006985986000000027,0.847186,1.72829,A:La-Zr|B:Co-Ti,magnetic_B_proxy,Multinary_Oxides
False,,,634da134d6d16c71eb0d7f54,634da134d6d16c71eb0d7f4e,NdSnMn2O6,NdSnMn2O6,Nd,Sn,Mn,Mn,2.0,2.0,4.0,4.0,0.170675,0.131972861,0.022522750134694475,-0.038702138999999997,0.970898,4.13902,A:Nd-Sn|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da136d6d16c71eb0d7f69,634da136d6d16c71eb0d7f63,PrZrNbZnO6,PrZrNbZnO6,Pr,Zr,Nb,Zn,3.0,4.0,3.0,2.0,0.311285,0.298658084,0.007172015321248977,-0.012626915999999988,0.808193,3.89477,A:Pr-Zr|B:Nb-Zn,other_B,Multinary_Oxides
False,,,634da137d6d16c71eb0d7f79,634da137d6d16c71eb0d7f75,BaDyCeZrO6,BaDyCeZrO6,Ba,Dy,Ce,Zr,2.0,3.0,3.0,4.0,0.116682,0.118450714,0.006042691438558654,0.0017687140000000046,0.857426,4.16243,A:Ba-Dy|B:Ce-Zr,other_B,Multinary_Oxides
False,,,634da137d6d16c71eb0d7f7b,634da137d6d16c71eb0d7f76,SbK_CoW_O6,SbKCoWO6,K,Sb,Co,W,1.0,3.0,2.0,6.0,0.0844428,0.1253766928,0.014263005172661169,0.040933892799999996,0.887082,4.24467,A:K-Sb|B:Co-W,magnetic_B_proxy,Multinary_Oxides
False,,,634da139d6d16c71eb0d7f91,634da139d6d16c71eb0d7f8d,AlPrNiSiO6,AlPrNiSiO6,Al,Pr,Ni,Si,3.0,3.0,2.0,4.0,0.206568,0.21194043199999996,0.004893326991482389,0.005372431999999955,0.820535,3.99057,A:Al-Pr|B:Ni-Si,magnetic_B_proxy,Multinary_Oxides
False,,,634da139d6d16c71eb0d7f94,634da139d6d16c71eb0d7f90,GdNaCrW_O6,GdNaCrWO6,Gd,Na,Cr,W,3.0,1.0,2.0,6.0,0.074769,0.08177600779999998,0.018652639544020768,0.007007007799999979,0.891796,4.16494,A:Gd-Na|B:Cr-W,magnetic_B_proxy,Multinary_Oxides
False,,,634da13bd6d16c71eb0d7fae,634da13bd6d16c71eb0d7faa,SmTbCaSiO6,SmTbCaSiO6,Sm,Tb,Ca,Si,3.0,3.0,2.0,4.0,0.158172,0.156301736,0.0037389240175590603,-0.0018702640000000104,0.864522,2.7814,A:Sm-Tb|B:Ca-Si,other_B,Multinary_Oxides
False,,,634da13bd6d16c71eb0d7fb1,634da13bd6d16c71eb0d7fac,Ba2MnSnO6,Ba2MnSnO6,Ba,Ba,Mn,Sn,2.0,2.0,6.0,2.0,0.0820291,0.07500394140000001,0.014959721719999002,-0.007025158599999984,1.01231,3.5197,A:Ba-Ba|B:Mn-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,634da13ed6d16c71eb0d7fcb,634da13dd6d16c71eb0d7fc7,GdInCuGeO6,GdInCuGeO6,Gd,In,Cu,Ge,3.0,3.0,2.0,4.0,0.0873028,0.09672732819999999,0.0037623210663633153,0.00942452819999999,0.840691,3.37311,A:Gd-In|B:Cu-Ge,other_B,Multinary_Oxides
False,,,634da13ed6d16c71eb0d7fd0,634da13ed6d16c71eb0d7fcc,BaGdBiFeO6,BaGdBiFeO6,Ba,Gd,Bi,Fe,2.0,3.0,3.0,4.0,0.189157,0.28045265,0.05480477625433571,0.09129565000000003,0.883603,3.56897,A:Ba-Gd|B:Bi-Fe,magnetic_B_proxy,Multinary_Oxides
False,,,634da13ed6d16c71eb0d7fd3,634da13ed6d16c71eb0d7fce,GdTbHfV_O6,GdTbHfVO6,Gd,Tb,Hf,V,3.0,3.0,4.0,2.0,0.0331996,0.062163395999999996,0.02019572485720707,0.028963795999999993,0.822546,4.33838,A:Gd-Tb|B:Hf-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da143d6d16c71eb0d8002,634da142d6d16c71eb0d7ffe,BaDyGeSmO6,BaDyGeSmO6,Ba,Dy,Ge,Sm,2.0,3.0,4.0,3.0,0.164106,0.163946808,0.00272859199990948,-0.00015919200000000244,0.905816,3.25875,A:Ba-Dy|B:Ge-Sm,other_B,Multinary_Oxides
False,,,634da145d6d16c71eb0d8023,634da145d6d16c71eb0d801f,CaEuAlNiO6,CaEuAlNiO6,Ca,Eu,Al,Ni,2.0,3.0,3.0,4.0,0.092384,0.0997175924,0.005721749791002819,0.007333592400000005,0.974936,3.35297,A:Ca-Eu|B:Al-Ni,magnetic_B_proxy,Multinary_Oxides
False,,,634da146d6d16c71eb0d802c,634da146d6d16c71eb0d8028,TbK_PrV_O6,TbKPrVO6,K,Tb,Pr,V,1.0,3.0,3.0,5.0,0.205644,0.202397976,0.007972304571071655,-0.0032460239999999863,0.903888,3.98497,A:K-Tb|B:Pr-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da149d6d16c71eb0d805c,634da149d6d16c71eb0d8058,CeNdNbSiO6,CeNdNbSiO6,Ce,Nd,Nb,Si,3.0,2.0,3.0,4.0,0.345773,0.335948424,0.006048691130280172,-0.009824575999999974,0.99031,3.10275,A:Ce-Nd|B:Nb-Si,other_B,Multinary_Oxides
False,,,634da14ad6d16c71eb0d806b,634da14ad6d16c71eb0d8067,NdSnCrSbO6,NdSnCrSbO6,Nd,Sn,Cr,Sb,2.0,2.0,5.0,3.0,0.212963,0.23687396,0.01135913440695197,0.02391095999999998,0.92535,4.01078,A:Nd-Sn|B:Cr-Sb,magnetic_B_proxy,Multinary_Oxides
False,,,634da14fd6d16c71eb0d80a3,634da14fd6d16c71eb0d809e,EuSbAl2O6,EuSbAl2O6,Eu,Sb,Al,Al,3.0,3.0,3.0,3.0,0.136658,0.142928,0.016138221953729905,0.006269999999999998,0.855106,2.96903,A:Eu-Sb|B:Al-Al,other_B,Multinary_Oxides
False,,,634da153d6d16c71eb0d80bf,634da153d6d16c71eb0d80ba,Nd2GeTbO6,Nd2GeTbO6,Nd,Nd,Ge,Tb,2.0,2.0,4.0,4.0,0.245608,0.212138312,0.01100734797878535,-0.033469688,0.950877,3.83801,A:Nd-Nd|B:Ge-Tb,other_B,Multinary_Oxides
False,,,634da156d6d16c71eb0d80e6,634da156d6d16c71eb0d80e2,CaInCuNbO6,CaInCuNbO6,Ca,In,Cu,Nb,2.0,3.0,2.0,5.0,0.113785,0.1269377902,0.01189345117215185,0.013152790200000014,0.858024,4.03284,A:Ca-In|B:Cu-Nb,other_B,Multinary_Oxides
False,,,634da157d6d16c71eb0d80ed,634da156d6d16c71eb0d80e7,Nd2CrSnO6,Nd2CrSnO6,Nd,Nd,Cr,Sn,2.0,2.0,6.0,2.0,0.121469,0.11669173480000002,0.010285467735690255,-0.004777265199999978,0.885897,4.17482,A:Nd-Nd|B:Cr-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,634da157d6d16c71eb0d80f6,634da157d6d16c71eb0d80f2,ZrK_TiY_O6,ZrKTiYO6,K,Zr,Ti,Y,1.0,4.0,4.0,3.0,0.130326,0.136568194,0.006774062587615349,0.0062421940000000065,0.875466,3.70142,A:K-Zr|B:Ti-Y,other_B,Multinary_Oxides
False,,,634da15ad6d16c71eb0d8118,634da159d6d16c71eb0d8114,Sm2DySeO6,Sm2DySeO6,Sm,Sm,Dy,Se,2.0,2.0,2.0,6.0,0.34162,0.3468541,0.018598656266901385,0.005234100000000019,0.896658,4.07431,A:Sm-Sm|B:Dy-Se,other_B,Multinary_Oxides
False,,,634da15cd6d16c71eb0d8137,634da15cd6d16c71eb0d8133,BiSnNbZrO6,BiSnNbZrO6,Bi,Sn,Nb,Zr,3.0,2.0,3.0,4.0,0.278172,0.311498618,0.006997336143692112,0.03332661800000003,0.853865,4.13977,A:Bi-Sn|B:Nb-Zr,other_B,Multinary_Oxides
False,,,634da15dd6d16c71eb0d814c,634da15dd6d16c71eb0d8147,CeMgAlW_O6,CeMgAlWO6,Ce,Mg,Al,W,3.0,2.0,3.0,4.0,0.173751,0.177013708,0.010325354104054739,0.003262708000000003,0.8903,3.57123,A:Ce-Mg|B:Al-W,other_B,Multinary_Oxides
False,,,634da160d6d16c71eb0d816c,634da160d6d16c71eb0d8166,CeY_ZnZrO6,CeYZnZrO6,Ce,Y,Zn,Zr,3.0,3.0,2.0,4.0,0.150375,0.144373658,0.005837807436681177,-0.006001342000000021,0.865625,2.77812,A:Ce-Y|B:Zn-Zr,other_B,Multinary_Oxides
False,,,634da160d6d16c71eb0d816e,634da160d6d16c71eb0d816a,EuGdFeV_O6,EuGdFeVO6,Eu,Gd,Fe,V,2.0,3.0,2.0,5.0,-0.018205,0.08489819500000001,0.03997700045500381,0.10310319500000001,0.902248,3.36089,A:Eu-Gd|B:Fe-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da162d6d16c71eb0d817c,634da161d6d16c71eb0d8175,CaDyCoCrO6,CaDyCoCrO6,Ca,Dy,Co,Cr,2.0,2.0,2.0,6.0,0.0700281,0.0723654728,0.00325529785186382,0.002337372800000001,0.945766,3.99263,A:Ca-Dy|B:Co-Cr,magnetic_B_proxy,Multinary_Oxides
False,,,634da162d6d16c71eb0d8180,634da162d6d16c71eb0d817a,Dy2GePrO6,Dy2GePrO6,Dy,Dy,Ge,Pr,2.0,2.0,4.0,4.0,0.275752,0.27209749800000005,0.010747235546082062,-0.0036545019999999484,0.876271,4.35773,A:Dy-Dy|B:Ge-Pr,other_B,Multinary_Oxides
False,,,634da163d6d16c71eb0d818e,634da163d6d16c71eb0d8189,LaNdMn2O6,LaNdMn2O6,La,Nd,Mn,Mn,3.0,3.0,3.0,3.0,0.0898349,0.086701147,0.005295227997654584,-0.003133752999999989,0.938775,1.7567,A:La-Nd|B:Mn-Mn,magnetic_B_proxy,Multinary_Oxides
False,,,634da164d6d16c71eb0d819d,634da164d6d16c71eb0d8198,CoTbCrLiO6,CoTbCrLiO6,Co,Tb,Cr,Li,2.0,3.0,6.0,1.0,0.197947,0.199847456,0.007479863479117107,0.0019004559999999948,0.847644,4.25974,A:Co-Tb|B:Cr-Li,magnetic_B_proxy,Multinary_Oxides
False,,,634da165d6d16c71eb0d81a2,634da164d6d16c71eb0d819e,CoK_GeTbO6,CoKGeTbO6,Co,K,Ge,Tb,3.0,1.0,4.0,4.0,0.298653,0.290742674,0.020930645434190025,-0.007910326000000023,0.873078,4.44135,A:Co-K|B:Ge-Tb,other_B,Multinary_Oxides
False,,,634da166d6d16c71eb0d81b0,634da165d6d16c71eb0d81ab,LaLiNiW_O6,LaLiNiWO6,La,Li,Ni,W,3.0,1.0,2.0,6.0,0.0905068,0.1065336348,0.010480787183913006,0.0160268348,0.878265,4.37718,A:La-Li|B:Ni-W,magnetic_B_proxy,Multinary_Oxides
False,,,634da166d6d16c71eb0d81b2,634da165d6d16c71eb0d81ae,BiSrCrNbO6,BiSrCrNbO6,Bi,Sr,Cr,Nb,3.0,2.0,2.0,5.0,0.122288,0.13346799199999998,0.0058097865313469135,0.011179991999999986,0.902228,3.31374,A:Bi-Sr|B:Cr-Nb,magnetic_B_proxy,Multinary_Oxides
False,,,634da166d6d16c71eb0d81b8,634da166d6d16c71eb0d81b3,SrZnNiW_O6,SrZnNiWO6,Sr,Zn,Ni,W,2.0,2.0,2.0,6.0,0.100359,0.0936491112,0.007275084786905043,-0.006709888800000008,0.888638,4.26266,A:Sr-Zn|B:Ni-W,magnetic_B_proxy,Multinary_Oxides
False,,,634da168d6d16c71eb0d81cf,634da168d6d16c71eb0d81ca,PrK_CeGeO6,PrKCeGeO6,K,Pr,Ce,Ge,1.0,3.0,4.0,4.0,0.100788,0.110315436,0.006450924495203615,0.009527436,0.946008,3.7538,A:K-Pr|B:Ce-Ge,other_B,Multinary_Oxides
False,,,634da16bd6d16c71eb0d81f4,634da16ad6d16c71eb0d81ef,GdPrV_2O6,GdPrV2O6,Gd,Pr,V,V,3.0,3.0,3.0,3.0,0.165367,0.054599786000000004,0.02583663970713248,-0.11076721399999997,0.881457,2.42601,A:Gd-Pr|B:V-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da16cd6d16c71eb0d8201,634da16bd6d16c71eb0d81fc,BaCaMnSnO6,BaCaMnSnO6,Ba,Ca,Mn,Sn,2.0,2.0,6.0,2.0,0.12266,0.127729324,0.002865101278398376,0.005069324,0.966912,3.65407,A:Ba-Ca|B:Mn-Sn,magnetic_B_proxy,Multinary_Oxides
False,,,634da16fd6d16c71eb0d8235,634da16fd6d16c71eb0d8230,NaSnAlCoO6,NaSnAlCoO6,Na,Sn,Al,Co,1.0,4.0,3.0,4.0,0.218948,0.192877498,0.007228839179306039,-0.026070501999999995,0.914757,3.49757,A:Na-Sn|B:Al-Co,magnetic_B_proxy,Multinary_Oxides
False,,,634da171d6d16c71eb0d8243,634da170d6d16c71eb0d823f,LaNdAlBiO6,LaNdAlBiO6,La,Nd,Al,Bi,3.0,3.0,3.0,3.0,0.13058,0.125486628,0.0022401081303298773,-0.005093372000000013,0.879631,2.50124,A:La-Nd|B:Al-Bi,other_B,Multinary_Oxides
False,,,634da171d6d16c71eb0d824b,634da171d6d16c71eb0d8244,HfLaInMgO6,HfLaInMgO6,Hf,La,In,Mg,4.0,3.0,3.0,2.0,0.122156,0.117571226,0.005360108912492357,-0.004584774,0.816774,3.40066,A:Hf-La|B:In-Mg,other_B,Multinary_Oxides
False,,,634da173d6d16c71eb0d825f,634da173d6d16c71eb0d825a,BaNdHfV_O6,BaNdHfVO6,Ba,Nd,Hf,V,2.0,2.0,4.0,4.0,0.166534,0.168320508,0.005426493701237478,0.00178650800000002,0.995828,3.69599,A:Ba-Nd|B:Hf-V,magnetic_B_proxy,Multinary_Oxides
False,,,634da17bd6d16c71eb0d82a2,634da17ad6d16c71eb0d829e,Eu2TiZnO6,Eu2TiZnO6,Eu,Eu,Ti,Zn,3.0,3.0,4.0,2.0,0.0743223,0.0663849438,0.004187975646157365,-0.007937356199999995,0.859787,2.87684,A:Eu-Eu|B:Ti-Zn,other_B,Multinary_Oxides
False,,,634da17cd6d16c71eb0d82ae,634da17bd6d16c71eb0d82aa,CeSmCaGeO6,CeSmCaGeO6,Ce,Sm,Ca,Ge,3.0,3.0,2.0,4.0,0.153928,0.159572336,0.004464086947510095,0.005644336,0.878576,2.51162,A:Ce-Sm|B:Ca-Ge,other_B,Multinary_Oxides
False,,,634da17cd6d16c71eb0d82b5,634da17cd6d16c71eb0d82b0,CoTbCrZnO6,CoTbCrZnO6,Co,Tb,Cr,Zn,2.0,3.0,5.0,2.0,0.205704,0.181125322,0.011563854286997917,-0.024578677999999993,0.841334,4.41068,A:Co-Tb|B:Cr-Zn,magnetic_B_proxy,Multinary_Oxides
